RowNumber,Geography,Gender,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBin,NumOfProducts,Age
5151,France,Female,0,196853.62,True,True,132770.11,False,Poor,1,37
5152,France,Female,3,121418.62,True,True,24400.37,False,Very Good,1,35
5153,Spain,Male,10,0.0,True,True,180318.6,False,Fair,2,36
5154,France,Female,9,0.0,True,False,111565.45,False,Good,2,29
5155,Germany,Female,4,97495.8,False,False,2002.5,False,Good,2,42
5156,France,Female,3,0.0,False,False,82565.01,False,Good,2,42
5157,Spain,Male,5,127343.4,False,True,121789.3,False,Poor,1,33
5158,Spain,Female,0,158633.61,True,False,193785.87,False,Good,1,50
5159,France,Male,9,0.0,True,False,64593.07,False,Fair,1,55
5160,Spain,Female,9,183744.98,True,True,196993.69,False,Very Good,1,69
5161,France,Male,6,0.0,True,True,175518.31,False,Poor,2,44
5162,Spain,Male,9,0.0,False,False,17268.02,False,Exceptional,1,46
5163,France,Male,7,79962.92,True,False,60901.72,False,Fair,2,31
5164,France,Female,10,0.0,True,True,100750.03,False,Exceptional,2,36
5165,France,Male,4,0.0,True,True,195224.91,False,Fair,2,36
5166,France,Male,7,140956.99,False,False,3510.18,False,Exceptional,1,33
5167,Spain,Female,6,0.0,True,True,81250.79,False,Poor,1,43
5168,France,Male,7,0.0,True,True,91844.14,True,Good,2,29
5169,Spain,Male,8,145241.63,True,True,80676.83,False,Poor,1,30
5170,Germany,Male,7,138008.06,True,False,129912.74,False,Fair,2,31
5171,France,Female,4,0.0,True,True,142029.17,False,Exceptional,2,31
5172,France,Male,2,0.0,True,True,137651.6,False,Poor,2,39
5173,France,Male,2,0.0,True,False,33877.29,False,Poor,2,37
5174,Spain,Male,9,0.0,True,False,78744.39,False,Exceptional,1,38
5175,France,Male,7,0.0,True,False,96734.46,False,Very Good,2,34
5176,Spain,Female,9,127570.93,True,False,164756.81,False,Good,2,29
5177,France,Female,6,0.0,True,True,164394.65,False,Very Good,1,28
5178,Spain,Female,5,107812.67,False,True,162501.83,True,Fair,1,27
5179,Germany,Male,7,91560.58,False,False,10541.38,False,Exceptional,2,22
5180,Germany,Male,6,121303.77,True,True,59325.21,False,Very Good,2,34
5181,Spain,Male,8,161546.68,False,True,178187.28,False,Poor,2,43
5182,Spain,Female,5,128415.45,True,False,142626.49,False,Fair,1,35
5183,France,Female,2,57530.06,True,True,181893.31,True,Good,1,31
5184,France,Male,1,0.0,False,True,156858.2,False,Good,2,38
5185,France,Female,4,142243.54,True,False,33074.51,False,Good,2,28
5186,Germany,Female,9,138341.51,True,False,50072.94,True,Very Good,1,39
5187,France,Male,9,0.0,True,False,111340.36,False,Fair,2,32
5188,France,Female,2,0.0,False,True,100496.84,True,Good,2,30
5189,Spain,Male,4,0.0,True,False,101371.05,False,Fair,3,30
5190,Spain,Male,5,146466.46,False,False,180934.67,False,Exceptional,2,41
5191,Spain,Male,5,0.0,True,False,105152.17,False,Good,2,36
5192,France,Female,1,0.0,True,True,706.5,False,Good,1,58
5193,France,Female,8,0.0,True,True,101168.9,False,Fair,2,39
5194,Spain,Female,9,120307.58,True,True,6795.61,False,Poor,1,29
5195,France,Male,4,87637.26,False,False,196111.35,False,Good,2,27
5196,Spain,Male,2,94652.04,True,True,171960.76,False,Exceptional,1,38
5197,France,Female,7,114415.84,True,True,177497.4,False,Good,1,22
5198,France,Female,8,0.0,False,True,147995.96,False,Exceptional,2,71
5199,France,Male,1,84315.02,False,False,36209.1,False,Fair,1,40
5200,Spain,Female,3,0.0,True,False,143614.01,False,Very Good,2,27
5201,Germany,Male,9,93955.83,True,False,14828.54,False,Poor,2,42
5202,France,Male,1,67087.69,True,False,154775.7,False,Poor,1,36
5203,Germany,Female,6,101528.61,True,False,70529.0,True,Fair,1,22
5204,Germany,Male,1,110824.52,True,True,57896.27,False,Very Good,1,30
5205,France,Female,8,0.0,True,True,69759.91,False,Poor,1,33
5206,France,Male,8,179960.2,True,False,89938.08,False,Very Good,1,28
5207,France,Male,3,134006.77,True,False,89578.32,False,Poor,1,38
5208,Germany,Female,10,121532.17,True,True,73464.88,False,Very Good,2,37
5209,Spain,Female,7,0.0,True,True,138542.87,False,Very Good,2,38
5210,Spain,Female,2,0.0,True,True,161888.63,False,Good,1,38
5211,France,Male,7,129717.3,False,False,86937.2,False,Poor,2,35
5212,Germany,Male,4,94762.16,True,True,42241.54,False,Very Good,2,22
5213,Germany,Male,5,155196.17,False,True,121207.66,True,Very Good,1,55
5214,Germany,Male,4,129514.99,True,True,102930.46,False,Very Good,1,29
5215,Germany,Female,3,113386.36,True,True,65121.63,True,Very Good,2,57
5216,France,Male,3,0.0,False,True,78498.04,True,Poor,1,24
5217,Spain,Male,3,172196.23,True,True,104769.96,False,Fair,1,43
5218,France,Male,5,97612.12,True,True,96498.14,False,Good,1,28
5219,France,Male,4,104719.94,True,False,38691.34,False,Good,2,20
5220,France,Female,7,0.0,True,False,164804.02,False,Fair,1,38
5221,Germany,Male,9,139592.98,True,False,104152.65,True,Poor,3,37
5222,Spain,Female,4,0.0,True,False,88866.92,False,Fair,2,29
5223,France,Female,7,139096.85,True,False,129890.94,False,Poor,1,22
5224,Spain,Female,7,140301.72,False,True,179258.67,False,Fair,1,72
5225,Spain,Male,3,0.0,True,False,72051.44,False,Exceptional,1,43
5226,France,Male,7,0.0,True,True,74580.8,False,Fair,2,66
5227,Spain,Male,1,111233.09,True,True,123995.15,False,Poor,1,39
5228,France,Male,3,0.0,True,False,38960.59,False,Good,2,23
5229,France,Male,10,147737.63,False,True,94951.27,False,Very Good,1,29
5230,France,Male,8,0.0,True,True,56642.97,False,Good,2,35
5231,Germany,Male,5,125725.02,True,True,50783.1,False,Good,2,40
5232,France,Male,6,128289.7,True,False,9149.96,True,Exceptional,3,38
5233,France,Female,5,0.0,True,False,21006.1,True,Poor,1,46
5234,Germany,Female,4,88826.07,True,True,33759.41,True,Good,1,49
5235,France,Female,1,143443.61,True,False,196622.28,True,Good,1,41
5236,France,Female,9,0.0,True,True,176353.87,True,Fair,4,68
5237,France,Male,2,0.0,True,False,176943.59,False,Good,2,29
5238,Spain,Male,8,149134.46,True,True,177966.24,False,Poor,1,26
5239,France,Male,3,124119.54,True,False,162198.32,False,Good,1,30
5240,Germany,Male,3,116822.7,False,False,197643.24,False,Very Good,1,44
5241,France,Female,1,103219.47,True,False,60420.07,False,Fair,1,24
5242,France,Male,1,0.0,False,False,70550.0,False,Poor,2,41
5243,Germany,Female,0,81954.6,True,True,198798.44,True,Fair,1,40
5244,Germany,Female,10,95196.26,True,False,126310.39,True,Very Good,1,37
5245,Spain,Male,5,0.0,True,True,64515.5,False,Good,2,43
5246,France,Male,7,0.0,True,True,158580.05,False,Good,2,38
5247,France,Female,2,136555.01,True,True,129353.21,False,Poor,2,32
5248,France,Male,5,0.0,True,True,137273.97,False,Fair,1,59
5249,France,Male,3,119452.03,True,True,171575.54,False,Fair,1,39
5250,France,Male,9,0.0,False,True,96528.0,True,Very Good,1,44
5251,Germany,Female,9,69881.09,False,True,64421.02,False,Poor,2,24
5252,France,Male,5,0.0,True,True,158444.61,False,Fair,2,39
5253,France,Female,7,0.0,True,True,66548.58,False,Fair,2,44
5254,Spain,Female,9,0.0,False,False,108008.05,False,Fair,2,27
5255,Spain,Male,8,204223.03,True,False,128268.39,False,Poor,1,20
5256,France,Female,1,110314.21,True,False,37464.0,True,Very Good,2,63
5257,Spain,Female,1,163760.82,False,False,157381.14,True,Good,1,48
5258,Germany,Female,1,141069.18,True,True,194257.11,False,Exceptional,3,31
5259,France,Male,1,115934.74,True,True,139059.05,False,Good,1,38
5260,France,Male,2,151457.88,False,True,40893.61,False,Fair,1,52
5261,Germany,Female,3,154206.07,True,True,40261.49,False,Good,2,35
5262,France,Female,9,89928.99,True,False,46203.31,False,Good,1,26
5263,France,Male,8,89182.09,True,True,13126.9,False,Fair,1,30
5264,Germany,Male,1,79706.25,True,False,165675.01,False,Exceptional,2,41
5265,Spain,Female,5,0.0,False,False,5459.07,True,Poor,3,44
5266,France,Female,5,0.0,True,False,131919.48,False,Poor,2,27
5267,France,Male,7,117799.28,True,True,182372.35,False,Exceptional,1,31
5268,France,Male,4,0.0,True,False,147600.54,False,Fair,2,26
5269,France,Male,1,0.0,False,False,92865.41,False,Good,2,28
5270,Germany,Male,6,146422.22,True,False,67142.97,True,Good,1,34
5271,Germany,Male,9,150186.22,True,True,65611.01,False,Fair,2,33
5272,Germany,Male,6,100275.88,True,False,138564.48,True,Good,1,40
5273,France,Male,6,0.0,True,False,187391.02,True,Exceptional,1,47
5274,France,Male,9,147493.89,True,False,33656.35,False,Poor,1,32
5275,France,Male,8,0.0,True,False,100618.17,False,Fair,2,43
5276,France,Female,8,0.0,False,True,198134.9,False,Good,2,42
5277,France,Male,4,121823.4,True,True,50368.87,False,Poor,2,29
5278,Spain,Female,1,0.0,True,True,108787.0,False,Poor,2,40
5279,Germany,Male,0,113688.63,True,False,33099.41,True,Poor,1,31
5280,Spain,Female,7,100471.34,True,True,124550.88,False,Fair,1,40
5281,Germany,Female,3,100032.52,True,False,5159.21,True,Poor,1,28
5282,Spain,Male,3,0.0,False,False,48228.1,False,Good,2,31
5283,France,Male,8,116358.0,True,False,108798.36,False,Exceptional,1,32
5284,Germany,Female,4,163549.63,False,True,21085.12,False,Fair,1,23
5285,Germany,Male,3,99183.9,True,True,28922.25,False,Very Good,1,51
5286,Spain,Female,1,131955.07,True,True,62514.65,True,Poor,1,53
5287,Spain,Female,1,134177.06,False,False,177506.66,False,Good,1,41
5288,Spain,Female,1,0.0,True,False,90605.05,False,Fair,2,38
5289,France,Male,2,0.0,True,True,132029.95,False,Fair,2,30
5290,Spain,Male,5,0.0,True,True,176903.35,False,Fair,1,19
5291,Germany,Female,9,94348.94,True,False,29239.29,True,Very Good,1,56
5292,France,Female,2,155584.21,False,True,153662.88,False,Fair,1,32
5293,France,Female,6,0.0,True,False,154389.18,False,Very Good,2,28
5294,Spain,Female,10,0.0,True,True,166224.39,False,Fair,2,41
5295,Germany,Male,9,170661.47,True,True,21646.2,False,Poor,1,32
5296,Germany,Female,6,185544.36,True,False,171037.63,False,Good,1,29
5297,Spain,Female,6,52831.13,True,True,112649.22,True,Fair,1,44
5298,Germany,Male,8,97750.07,True,True,193014.26,True,Poor,3,51
5299,France,Male,6,114007.5,True,False,118120.88,False,Good,2,36
5300,France,Female,1,104308.77,True,True,25650.04,False,Poor,1,71
5301,France,Female,6,84719.13,True,True,113048.79,False,Fair,2,33
5302,France,Male,2,0.0,True,False,87372.49,False,Good,2,39
5303,France,Male,9,140236.98,False,True,146651.99,False,Good,1,39
5304,Spain,Male,9,0.0,True,True,8227.91,False,Fair,2,25
5305,Spain,Female,6,75302.85,False,False,57034.35,False,Poor,2,42
5306,France,Male,1,0.0,True,False,93003.21,False,Good,2,27
5307,France,Female,9,104760.82,True,True,165574.54,True,Fair,1,51
5308,France,Female,7,0.0,True,False,13566.48,True,Poor,1,49
5309,Spain,Female,1,113693.0,False,False,82796.29,False,Poor,1,31
5310,Spain,Female,5,174180.39,True,False,119830.08,False,Good,1,36
5311,Germany,Male,9,115766.26,False,False,72155.85,True,Fair,1,42
5312,France,Female,0,0.0,True,False,62762.12,False,Good,2,40
5313,Spain,Female,8,0.0,True,False,183235.33,False,Good,2,48
5314,France,Female,5,121215.9,True,True,105206.48,False,Very Good,2,72
5315,Germany,Male,10,144677.19,True,False,22512.44,True,Very Good,3,45
5316,France,Male,5,115350.63,True,True,122305.91,False,Good,1,36
5317,Spain,Male,5,105683.63,True,False,173617.09,False,Fair,1,40
5318,France,Male,1,135179.49,True,False,160670.37,False,Good,1,37
5319,Spain,Male,0,117551.23,True,False,158958.9,False,Very Good,1,31
5320,Germany,Male,1,157404.02,True,False,93073.04,False,Fair,2,25
5321,Spain,Male,3,77910.23,True,False,67238.01,False,Poor,1,36
5322,France,Male,0,110942.9,False,False,172576.56,False,Good,1,25
5323,France,Female,7,0.0,True,True,122580.48,False,Good,2,40
5324,France,Male,5,179305.09,True,True,149043.78,False,Fair,1,32
5325,Germany,Male,5,150593.59,True,True,105218.45,False,Fair,2,31
5326,France,Female,0,123815.86,True,True,78463.99,True,Poor,1,43
5327,Spain,Female,6,0.0,True,True,160849.43,True,Good,2,59
5328,Germany,Female,8,69385.17,True,False,87834.24,False,Exceptional,2,25
5329,Germany,Male,2,138032.15,True,False,166317.71,False,Fair,1,27
5330,France,Male,3,0.0,True,True,137309.06,False,Fair,2,41
5331,France,Male,9,0.0,True,True,166984.44,False,Fair,1,29
5332,Germany,Female,2,143500.82,True,False,166996.46,True,Fair,1,46
5333,Spain,Female,3,119670.18,True,False,188022.44,False,Good,1,29
5334,Spain,Male,1,99106.73,False,False,194467.23,False,Good,1,33
5335,Germany,Male,2,120135.55,True,True,125449.47,False,Very Good,2,24
5336,France,Female,8,0.0,True,False,137452.57,False,Fair,1,39
5337,France,Female,4,120905.03,False,True,123475.88,True,Poor,1,55
5338,Spain,Female,5,0.0,False,False,38941.44,True,Exceptional,3,57
5339,Germany,Female,9,102277.52,False,False,177852.57,True,Good,1,34
5340,Germany,Female,4,125292.53,True,True,31532.96,True,Poor,1,55
5341,Spain,Male,0,0.0,True,False,136377.21,False,Good,1,42
5342,France,Female,4,101629.3,False,False,130541.1,False,Fair,1,51
5343,Germany,Male,1,171937.27,True,True,65636.92,False,Exceptional,1,47
5344,France,Male,7,0.0,True,False,193305.35,False,Good,2,47
5345,France,Male,5,0.0,True,False,47307.9,False,Very Good,2,25
5346,France,Male,6,0.0,False,False,100809.99,False,Exceptional,2,34
5347,France,Male,1,129743.75,True,False,109145.2,False,Fair,1,31
5348,Spain,Male,1,0.0,False,True,91167.19,True,Fair,1,32
5349,Germany,Male,3,151191.31,True,False,175295.89,True,Poor,1,41
5350,Germany,Male,3,102630.13,True,True,127433.47,False,Good,2,32
5351,France,Female,9,114023.64,True,True,71167.17,True,Poor,2,57
5352,Germany,Male,2,124227.14,True,True,111184.67,False,Poor,1,41
5353,France,Female,1,0.0,True,True,141756.32,False,Good,2,23
5354,Spain,Male,6,80285.16,True,False,72678.75,True,Fair,1,35
5355,France,Male,4,175477.15,True,True,172832.9,False,Very Good,1,31
5356,France,Female,1,132144.35,True,False,158086.33,False,Fair,1,29
5357,Germany,Male,2,136911.07,True,True,168184.62,True,Exceptional,1,47
5358,Germany,Male,5,133299.67,True,True,72950.14,False,Poor,2,31
5359,France,Male,7,0.0,True,False,48378.4,False,Fair,2,39
5360,Germany,Male,1,117691.0,True,True,23135.65,True,Good,1,42
5361,France,Male,10,0.0,True,False,65675.47,False,Fair,2,35
5362,France,Male,9,0.0,True,False,170676.67,False,Fair,2,46
5363,Germany,Female,1,133199.71,True,True,27366.77,False,Very Good,2,37
5364,Spain,Male,5,135506.58,True,True,152479.64,True,Very Good,3,51
5365,Germany,Male,2,127154.14,False,True,105383.49,False,Exceptional,2,33
5366,Spain,Male,2,0.0,True,True,48189.94,False,Poor,2,39
5367,Germany,Female,5,49508.79,True,True,100324.01,False,Good,3,42
5368,France,Male,5,0.0,True,True,65657.29,False,Good,1,41
5369,France,Female,3,75051.49,False,False,17682.02,True,Poor,1,62
5370,Spain,Male,8,123925.23,False,False,111342.66,True,Poor,1,52
5371,France,Male,6,0.0,False,True,134158.09,True,Good,2,41
5372,France,Male,3,153819.58,True,False,79176.09,True,Good,1,33
5373,Spain,Female,5,0.0,True,True,83103.46,False,Fair,2,39
5374,Spain,Male,6,0.0,False,True,63908.86,False,Very Good,2,30
5375,Spain,Female,10,70417.79,False,True,90896.04,False,Fair,1,23
5376,Spain,Male,7,111484.88,True,True,76076.2,False,Good,1,38
5377,Spain,Male,1,146343.98,False,True,103902.11,False,Exceptional,1,38
5378,France,Male,1,160541.0,True,True,142223.94,False,Fair,2,72
5379,Germany,Male,2,130274.26,True,False,147533.09,False,Fair,2,27
5380,France,Female,7,98993.02,True,True,169156.64,False,Fair,1,21
5381,Spain,Male,0,0.0,True,False,141242.57,False,Exceptional,2,36
5382,Germany,Male,9,141827.33,True,True,149458.73,False,Exceptional,2,32
5383,France,Female,6,110054.45,True,True,86950.72,False,Good,1,40
5384,France,Male,4,0.0,True,True,176925.69,False,Poor,2,28
5385,Spain,Male,1,0.0,True,False,40357.39,False,Good,1,28
5386,Germany,Female,6,98088.09,False,True,26687.22,True,Exceptional,1,36
5387,France,Male,9,118317.27,False,False,78702.98,True,Fair,4,48
5388,Spain,Male,10,0.0,True,False,176163.74,False,Fair,2,22
5389,Germany,Male,1,99774.5,False,False,4896.11,True,Poor,1,54
5390,France,Female,4,0.0,False,False,114899.13,False,Very Good,2,32
5391,France,Female,1,0.0,False,False,92220.12,True,Good,3,38
5392,Spain,Female,8,133806.54,True,False,6251.3,False,Fair,2,27
5393,Spain,Male,2,0.0,True,False,43018.82,True,Good,2,44
5394,France,Male,8,124993.29,True,True,27548.06,False,Exceptional,2,32
5395,Spain,Female,0,157622.58,True,True,120454.2,False,Fair,1,44
5396,Germany,Male,5,126111.61,False,True,133961.19,False,Fair,1,48
5397,France,Male,9,161651.37,True,True,131753.97,False,Fair,2,42
5398,France,Female,7,142856.95,False,False,38019.74,False,Good,2,40
5399,Germany,Male,3,111100.98,True,True,28144.07,True,Exceptional,1,44
5400,Spain,Male,8,102918.38,True,True,45959.86,False,Good,1,35
5401,France,Female,5,0.0,True,False,189528.72,False,Good,2,30
5402,France,Male,10,0.0,True,False,170481.98,False,Fair,2,47
5403,France,Male,4,0.0,True,False,94845.45,False,Exceptional,2,37
5404,Spain,Male,7,125265.61,True,True,161253.08,False,Fair,1,22
5405,France,Male,4,82500.28,True,True,115260.72,False,Fair,1,37
5406,Germany,Female,2,175754.87,True,True,60721.4,False,Poor,2,64
5407,France,Female,6,109387.33,False,False,121365.45,False,Poor,1,47
5408,France,Male,1,100443.36,False,True,101693.73,False,Poor,2,37
5409,Spain,Female,0,83102.72,True,True,54132.93,False,Good,2,54
5410,Spain,Male,7,0.0,True,True,10666.05,False,Poor,1,28
5411,France,Female,4,0.0,True,False,41227.67,False,Fair,2,28
5412,France,Female,7,0.0,True,False,10712.82,False,Fair,2,40
5413,France,Female,2,115290.27,False,False,98912.69,True,Very Good,1,48
5414,France,Female,6,0.0,True,False,197202.48,False,Good,2,42
5415,France,Female,1,140197.71,True,False,150720.39,False,Poor,2,40
5416,France,Female,1,105245.34,False,True,74780.13,False,Exceptional,1,28
5417,France,Male,8,0.0,False,True,79377.45,False,Fair,2,50
5418,France,Male,1,0.0,True,True,8763.87,False,Fair,2,32
5419,Germany,Male,3,142296.13,False,True,177112.7,False,Poor,1,35
5420,Spain,Female,4,99097.33,True,True,85016.64,True,Very Good,1,56
5421,France,Male,5,171069.39,True,True,88689.4,False,Good,2,28
5422,France,Female,7,0.0,False,False,95985.64,False,Fair,2,39
5423,France,Female,1,102523.88,True,True,166792.71,False,Fair,1,31
5424,France,Male,6,0.0,True,True,68730.91,False,Very Good,2,35
5425,Germany,Male,9,143391.07,False,False,146891.07,True,Fair,1,44
5426,Germany,Female,8,106022.73,False,False,148727.42,False,Fair,2,44
5427,Spain,Female,1,0.0,True,False,43134.58,False,Fair,1,36
5428,Germany,Male,3,128960.21,True,True,40318.33,False,Fair,2,36
5429,France,Female,2,0.0,True,False,97633.93,False,Poor,2,35
5430,France,Female,7,0.0,True,False,65069.03,False,Good,2,48
5431,France,Female,7,0.0,True,False,166335.0,False,Good,2,24
5432,France,Female,8,126442.59,True,False,121904.44,False,Good,1,25
5433,Spain,Male,0,0.0,True,True,175235.99,False,Fair,1,51
5434,France,Male,2,127261.35,True,False,56185.05,False,Poor,1,37
5435,Spain,Female,5,0.0,True,False,131625.14,False,Good,2,32
5436,France,Female,4,0.0,True,False,152323.04,False,Fair,1,33
5437,France,Female,2,0.0,False,False,165840.94,False,Exceptional,2,34
5438,Germany,Male,6,73481.05,True,True,176692.65,False,Poor,1,30
5439,France,Male,7,160515.37,True,False,121904.14,False,Good,1,34
5440,Germany,Female,4,149525.34,True,False,123663.63,False,Good,2,61
5441,Germany,Male,2,166522.78,False,False,119644.59,True,Good,1,43
5442,France,Male,1,135536.5,True,False,66825.33,False,Very Good,1,29
5443,Germany,Female,10,120481.69,False,False,94875.03,True,Fair,1,43
5444,Spain,Male,1,103421.32,False,True,76304.73,False,Good,1,28
5445,France,Male,5,135658.73,False,True,39755.0,False,Good,2,33
